art rock,0.06830526446545862
folk,0.06799425034533782
psychedelic,0.06715163602772381
gospel,0.06465051211939989
underground,0.06413851591855937
eurodance,0.06037982016031978
drinking,0.05970149253731343
new age,0.05937331812655178
country blues,0.05779569892473119
worship,0.05747126436781609
outlaw,0.05714285714285714
electronic,0.05709112262710081
arena rock,0.05679962121885485
britpop,0.05666596287611735
roots,0.05541793515986695
bossa nova,0.0544442199321973
folk-rock,0.05315853211398848
latin,0.05240545297668561
blues-rock,0.051920528241554104
glam rock,0.05094950169218272
electronica,0.05045503315159431
indie,0.050276857939819015
orchestral,0.04910906928525569
rock,0.049097513676997766
standards,0.04895001478852411
garage,0.04866831106323624
christmas,0.047387258997166115
alternative,0.04637284459872628
techno,0.04629238386336268
electric blues,0.04578911863366414
indie rock,0.04560697910351226
delta blues,0.04520808609496586
holiday,0.04519607843137255
electronic rock,0.04234071023644739
dub,0.04169612139503783
comedy,0.041461828506257487
africa,0.041133844842284745
alternative rock,0.04066048567912188
grunge,0.040638954687495774
hair metal,0.039243967807022745
rock & roll,0.03882496277243807
classic blues,0.036405761806613285
wedding,0.035096330145835096
glam,0.03506757806650856
ska,0.03397673741072719
roots reggae,0.03298011060035399
downtempo,0.030772690269265105
experimental,0.030722983290550232
progressive rock,0.030516692420055974
halloween,0.03004431176597551
reggaeton,0.029517164468019948
soft,0.028687036547488793
death,0.02744959517865024
hip-hop,0.02703509219559495
instrumental,0.02681434075290269
goth rock,0.024455449340011936
classical,0.02259904585842037
hard rock,0.02239927342638036
americana,0.021875967343626773
ambient,0.021771268471537857
shoegaze,0.02141524997789907
french,0.02129038760143927
acoustic blues,0.020238656915939294
electro,0.020095863020381282
australia,0.019790221362830207
cool,0.017555577454258717
progressive,0.01717744823164101
america,0.016260162601626018
german,0.01544315900760916
fusion,0.014634126107097863
west coast rap,0.014002451836165632
roll,0.013888888888888888
avant-garde,0.013113342460435818
punk,0.012173707927118624
foreign,0.010101010101010102
to,0.009259259259259259
latino,0.007694707694707695
fitness,0.007407407407407408
europe,0.006909531175006102
christian metal,0.006622516556291391
experimental rock,0.006317355190631096
crunk,0.005232583404725544
crossover,0.004110564965127955
asia,0.003402112018516326
black,0.0023992160308180972
breakbeat,0.0007763808295723207
rap,0.00011755688693686499
idm,0.0
honky tonk,0.0
latin jazz,0.0
anime,0.0
bluegrass,0.0
old school rap,-0.006155263339319409
steampunk,-0.006329113924050633
christian rock,-0.007077969060803567
french pop,-0.0087821338235572
salsa,-0.00886550556361877
tropical,-0.011560693641618497
france,-0.019025369071592604
prog-rock,-0.02110675571041425
wedding music,-0.02252252252252252
songs,-0.02252252252252252
band,-0.027368421052631584
metal,-0.028977321585722412
hardcore,-0.03546659432123055
dirty,-0.039473684210526314
hardcore punk,-0.04097504012844408
dirty south,-0.042978730390588075
musicals,-0.04461279461279461
cinema,-0.047157622739018086
gangsta rap,-0.04755281548330779
industrial,-0.04889433068684387
blue,-0.05387365958582576
southern,-0.06368458645826768
hard,-0.06821945760337485
east coast rap,-0.06979720403390735
sing-along,-0.07377049180327869
bounce,-0.08712121212121213
black metal,-0.08742702226729536
celtic,-0.09289735391011751
gangsta,-0.1136905374398384
medieval,-0.11607142857142858
renaissance,-0.11607142857142858
ccm,-0.12134831460674157
death metal,-0.1258595948069401
brazilian,-0.1393602006809554
songwriter,-0.14423076923076922
hardcore rap,-0.16666666666666666
wave,-0.1875
big,-0.29831144465290804
